"cluster","gene","descriptive_log2_ratio","pct_in","pct_other"
"14","CTSW",3.17918105857534,98.4496124031008,29.4341000365097
"14","FGFBP2",3.14901871047081,84.4961240310078,1.13179992698065
"14","GZMH",3.12346298595574,81.0077519379845,1.02957283680175
"14","CCL4",2.93273947064657,74.031007751938,3.89923329682366
"14","TYROBP",2.8037560253029,81.7829457364341,3.43190945600584
"14","FCGR3A",2.79676843691466,84.1085271317829,0.839722526469514
"14","KLRD1",2.66261414455499,92.2480620155039,1.71595472800292
"14","HLA-B",2.64583800295924,100,76.7871485943775
"14","HLA-C",2.55948818855518,100,87.1924059875867
"14","FCER1G",2.489141730621,66.2790697674419,4.60752099306316
"14","SPON2",2.42412622339154,84.4961240310078,39.1894852135816
"14","B2M",2.29978177009363,100,99.1310697334794
"14","EFHD2",2.26795130102576,92.6356589147287,40.52573932092
"14","CLIC3",2.25242186710567,74.031007751938,6.0825118656444
"14","HLA-A",2.24561090019339,100,94.1730558598028
"14","ITGB2",2.22966388983476,93.7984496124031,48.0467323840818
"14","ZFP36",2.15083111033518,71.7054263565892,55.4070828769624
"14","CYBA",2.14443534857628,97.2868217054263,79.7006206644761
"14","KLRC2",2.10247974238419,48.4496124031008,3.38079591091639
"14","CX3CR1",2.09883687354895,60.4651162790698,1.31434830230011
"14","PLEK",2.03134945847804,74.8062015503876,6.91493245710113
"14","HOPX",2.01518708509283,82.9457364341085,12.1431179262505
"14","SRGN",1.99923475819986,95.7364341085271,48.6893026652063
"15","HSPA5",2.99545214424871,99.0654205607477,71.3419037989311
"15","TXNDC5",2.18828597801394,39.2523364485981,14.7551639462661
"15","TRBV27",2.11504961133035,80.3738317757009,16.4018489094323
"15","HERPUD1",1.9806996202042,96.2616822429907,61.4979055322837
"15","HSP90B1",1.97712872491777,95.3271028037383,69.3485483172035
"15","PPIB",1.69233329248548,100,86.9998555539506
"15","SEC11C",1.6685050757308,72.8971962616822,28.1019789108768
"15","MYDGF",1.61444165582292,92.5233644859813,53.1705907843421
"15","SSR4",1.53300430399203,95.3271028037383,83.2225913621262
"15","TRAV17",1.49243401046614,55.1401869158878,9.20843564928499
"15","MZB1",1.48538580125493,99.0654205607477,80.9981222013578
"15","CANX",1.4595098436021,92.5233644859813,58.8473205257836
"15","SDF2L1",1.34648487109166,74.7663551401869,24.7508305647841
"15","PDIA3",1.33343603782631,93.4579439252336,70.6268958543984
"15","CD69",1.32321987036819,76.6355140186916,52.5711396793298
"15","DDIT3",1.275808890327,49.5327102803738,22.5841398237758
"15","RNF130",1.23677604386611,77.5700934579439,45.2260580673119
"15","FKBP11",1.23408080108011,57.0093457943925,16.3296258847321
"15","HM13",1.19012866807599,84.1121495327103,56.6734074823054
"15","CALR",1.1400663061685,94.392523364486,75.1697241080456
"15","NUCB2",1.12874242052992,99.0654205607477,85.1220569117435
"15","PDIA6",1.10750479640834,78.5046728971963,51.1844576050845
"15","SSR3",1.10348857085697,77.5700934579439,49.5088834320381
"15","PDIA4",1.08280489568066,59.8130841121495,25.7113967932977
"15","TSPYL2",1.07015340731008,72.8971962616822,44.9660551783909
"15","MANF",1.04618441366708,60.7476635514019,27.8347537194858
"15","RPN2",1.04358295286279,84.1121495327103,61.9817997977755
"15","TRBV12-3",1.03332845977618,84.1121495327103,28.6508738985989
"15","TMED9",1.03262470879808,76.6355140186916,43.7888198757764
"15","HLA-A",1.02464042367714,99.0654205607477,94.2438249313881
"16","HBB",8.52554424994291,58.7628865979381,6.0695727482679
"16","HBG2",6.0189329176233,28.8659793814433,0.158775981524249
"16","CA1",4.4901762095504,51.5463917525773,0.4979792147806
"16","HBD",4.45866603178447,61.8556701030928,0.505196304849885
"16","AHSP",4.06604420550584,49.4845360824742,0.440242494226328
"16","HBM",3.6513351821675,35.0515463917526,0.238163972286374
"16","NRGN",3.57261443647236,34.020618556701,2.84353348729792
"16","HBA2",3.25380064774791,40.2061855670103,0.173210161662818
"16","HBA1",3.03509759691757,45.360824742268,0.245381062355658
"16","BLVRB",2.92190554133865,68.0412371134021,11.0493648960739
"16","PRDX2",2.81890011256311,88.659793814433,38.1495381062356
"16","CAVIN2",2.47201509027903,49.4845360824742,0.382505773672055
"16","CA2",2.41653174724642,54.639175257732,0.750577367205543
"16","SLC25A37",2.38614175144798,60.8247422680412,19.8614318706697
"16","ALAS2",2.27465298259644,47.4226804123711,0.0577367205542725
"16","SLC4A1",2.19731729228172,31.9587628865979,0.0793879907621247
"16","CLU",2.07653730274218,31.9587628865979,0.360854503464203
"16","SPARC",2.03848395623802,30.9278350515464,7.26039260969977
"16","PRKAR2B",2.0101564206557,73.1958762886598,10.5513856812933
"16","HMBS",1.81214997415774,61.8556701030928,13.1134526558891
"16","NCOA4",1.65111473388375,85.5670103092783,50.8588337182448
"16","TLN1",1.63107049817558,82.4742268041237,50.5918013856813
"16","MPIG6B",1.62917965746226,28.8659793814433,1.50115473441109
"16","KLF1",1.61095077416323,59.7938144329897,0.173210161662818
"16","UROD",1.61090003666462,78.3505154639175,32.4119515011547
"16","PARVB",1.48065619883979,68.0412371134021,2.17956120092379
"16","GYPC",1.42248201106769,90.7216494845361,62.6082563510393
"16","S100A6",1.35448118375293,78.3505154639175,60.7101616628176
"16","APOC1",1.32849553933649,44.3298969072165,0.202078521939954
"16","PDLIM1",1.298312669448,52.5773195876289,3.86114318706697
"17","TRBV27",2.14465239096633,100,16.5875413609553
"17","TUBA1B",1.58318697982782,100,84.5777585958855
"17","TUBB",1.31882368619888,100,86.7860739461948
"17","TRBV12-3",1.31728619622969,100,28.8159976981729
"17","TYMS",1.28324273904499,100,44.9647532729104
"17","DUT",1.2362022303912,100,62.0342396777442
"17","IDH2",1.2272956321608,96.078431372549,66.2638469284995
"17","SIX6",1.22557073782753,90.1960784313726,23.2340670407136
"17","CDT1",1.15447459415994,92.156862745098,33.1319234642497
"17","RNF168",1.12979057575637,84.3137254901961,43.5476909797151
"17","PRDX2",1.11502069342762,98.0392156862745,38.2822615451014
"17","GAPDH",1.10824702660821,100,98.0794130340958
"17","MYBL2",1.08963623555642,78.4313725490196,12.5089915120127
"17","FXYD2",1.05973320870503,98.0392156862745,59.4231045892677
"17","PCLAF",1.00986554577294,92.156862745098,28.5426557329881
"17","DDIT4",1.0045979273676,100,73.8598762767947
"17","RNF130",0.991733368487615,96.078431372549,45.2884477053661
"17","MCM7",0.986563215222463,98.0392156862745,43.1592576607682
"17","E2F1",0.95212929425341,78.4313725490196,14.4727377355776
"17","SELENOW",0.920217168272418,100,81.7724068479356
"17","MYO7B",0.91987054121134,98.0392156862745,43.5117249316645
"17","HIST1H1D",0.916429810705835,100,79.9021723493023
"17","PKM",0.910590050913083,98.0392156862745,72.1263127607538
"17","GINS2",0.903905506691919,82.3529411764706,20.5869659041864
"17","TRAV17",0.894178771162293,84.3137254901961,9.2864336066753
"17","CENPU",0.871467531400211,94.1176470588235,34.3475758883614
"17","DNAJC9",0.866934764230974,92.156862745098,47.0004315925766
"17","RPS4Y1",0.855052096281282,100,49.8201697597468
"17","WDR34",0.854236300782928,78.4313725490196,25.7732700330888
"17","PCNA",0.848613886896558,80.3921568627451,28.6433606675298
"18","TRBV5-4",2.0152798896728,78.5714285714286,18.877147581051
"18","RPS4X",0.812168832094361,100,99.2523901948099
"18","BAHCC1",0.779405789249069,59.5238095238095,22.3132772625979
"18","IMPDH2",0.746584653739421,83.3333333333333,66.206599094242
"18","PCLAF",0.701027277708016,47.6190476190476,28.7182804974481
"18","DEK",0.686896178544198,88.0952380952381,59.0827402774783
"18","TCTEX1D2",0.68006383972999,59.5238095238095,27.6543742362159
"18","SEPTIN6",0.661361180986341,90.4761904761905,89.4975199482424
"18","EPHB6",0.650889030022795,76.1904761904762,47.8685931996262
"18","EEF1A1",0.648724630776066,100,99.8130975487025
"18","MIF",0.637755500598803,97.6190476190476,94.5942060240098
"18","DNTT",0.616481215792265,85.7142857142857,62.0012939400474
"18","SERPINB1",0.603175672073577,73.8095238095238,63.4677593271512
"18","RPS12",0.599845257999487,100,99.6118179857667
"18","LIG1",0.596745668057665,50,22.2773344835023
"18","PCNA",0.595713761988691,42.8571428571429,28.7901660556394
"18","RPS6",0.574315393354689,97.6190476190476,98.943282294587
"18","TRBV18",0.57026536316189,59.5238095238095,8.15182229890015
"18","RPLP0",0.569136162777549,100,99.2308245273525
"18","STMN1",0.566990366514109,100,84.6596218819639
"18","DNAJC9",0.566328363644426,71.4285714285714,47.0922291711595
"18","MZT2B",0.561164855687533,95.2380952380952,84.7602616634318
"18","RPS3A",0.556718414916435,97.6190476190476,99.3314643088204
"18","SMIM24",0.551811724347793,83.3333333333333,61.3327582488678
"18","CDCA7",0.551488489477433,73.8095238095238,42.9372439076989
"18","SNHG29",0.550227527789159,100,94.3354180145209
"18","UHRF1",0.542615549096395,73.8095238095238,31.1695780317734
"18","HMGA1",0.541605251456576,83.3333333333333,69.1898497591834
"18","MCM7",0.538175746919282,76.1904761904762,43.2607289195601
"18","RPLP1",0.535621872509784,100,99.6765149881389
"19","PTGDS",4.8619569050692,25.9259259259259,0.373402269136866
"19","GZMB",4.69671545273083,96.2962962962963,2.43429556225765
"19","CD74",4.24719558695676,100,19.2733017377567
"19","JCHAIN",4.1258842488061,100,4.93321844032744
"19","PLD4",4.06875855886796,100,2.06089329312078
"19","IRF7",3.77320182234186,100,22.7057302886687
"19","IRF8",3.61909751963188,100,7.23825937096079
"19","LILRA4",3.47199776840264,100,0.201062760304466
"19","CST3",3.44845654660941,100,11.6041935947149
"19","HLA-DRA",3.375398789004,100,7.97070228349849
"19","ALOX5AP",3.24522764271056,100,27.157834266839
"19","HLA-DPA1",3.05352391992543,100,8.66724113169611
"19","TYROBP",3.04506567067879,96.2962962962963,4.70343242855091
"19","APP",3.01880968455691,100,2.17578629900905
"19","CCDC50",2.98720337194481,100,2.30504093063335
"19","PLAC8",2.91880042625211,100,31.1360045957202
"19","HLA-DRB1",2.8208087148767,100,8.39437024271148
"19","SPIB",2.71150676502995,100,2.8005170185265
"19","TPM2",2.67073130813299,100,2.93695246301881
"19","PLEK",2.66158600428672,100,7.99224472210254
"19","GRN",2.65136025003231,100,22.2605198908516
"19","SCT",2.6487735423493,85.1851851851852,0.0574465029441333
"19","CLEC4C",2.63123156032321,96.2962962962963,0.0861697544161999
"19","HLA-DPB1",2.61499567011027,100,8.64569869309206
"19","FCER1G",2.6082552269539,100,5.56512997271291
"19","CYBA",2.60033156760718,100,79.9870745368376
"19","TCF4",2.55548234535837,100,11.3313227057303
"19","SAMHD1",2.52550118106028,100,7.29570587390493
"19","NPC2",2.49971772536179,100,42.9197185121356
"19","ITM2C",2.49138425866469,100,60.2901048398679
