"pathway","gene","in_sc_leading_edge","in_bulk_leading_edge","shared_leading_edge","STAT5_axis_gene","curated_STAT5_target"
"Ribosome","MRPS23",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPS28",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPS30",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPS35",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPS7",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","MRPS9",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","RPL10A",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPL12",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPL13",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","RPL15",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPL21",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPL22L1",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","RPL23A",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPL24",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPL26",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","RPL26L1",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPL27",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPL3",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPL31",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","RPL34",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","RPL36",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPL36AL",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","RPL39L",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPL3L",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","RPL41",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","RPL5",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPL9",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPLP0",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPS10",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","RPS11",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","RPS12",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPS13",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPS15",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","RPS16",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPS17",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPS18",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","RPS2",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPS23",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPS26",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","RPS27",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPS27A",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPS29",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPS3A",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPS3A1",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","RPS4X",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPS5",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","RPS6",TRUE,FALSE,FALSE,FALSE,FALSE
"Ribosome","RPS8",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","RPS9",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","RPSA",FALSE,TRUE,FALSE,FALSE,FALSE
"Ribosome","UBA52",TRUE,FALSE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","FOS",TRUE,TRUE,TRUE,FALSE,FALSE
"T cell receptor signaling pathway","ICOS",TRUE,TRUE,TRUE,FALSE,FALSE
"T cell receptor signaling pathway","IL4",TRUE,TRUE,TRUE,FALSE,FALSE
"T cell receptor signaling pathway","ITK",TRUE,TRUE,TRUE,FALSE,FALSE
"T cell receptor signaling pathway","LCP2",TRUE,TRUE,TRUE,FALSE,FALSE
"T cell receptor signaling pathway","NFKB1",TRUE,TRUE,TRUE,FALSE,FALSE
"T cell receptor signaling pathway","RASGRP1",TRUE,TRUE,TRUE,FALSE,FALSE
"T cell receptor signaling pathway","AKT1",TRUE,FALSE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","BCL10",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","CARD11",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","CD247",TRUE,FALSE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","CD3D",TRUE,FALSE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","CD8A",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","CD8B1",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","CDC42",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","CDK4",TRUE,FALSE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","CSF2",FALSE,TRUE,FALSE,TRUE,FALSE
"T cell receptor signaling pathway","FYN",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","GRB2",TRUE,FALSE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","HRAS",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","IKBKB",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","IKBKG",TRUE,FALSE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","IL5",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","MALT1",TRUE,FALSE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","MAP2K1",TRUE,FALSE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","MAP2K2",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","MAP3K7",TRUE,FALSE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","MAP3K8",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","MAPK13",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","MAPK3",TRUE,FALSE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","MAPK9",TRUE,FALSE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","NFATC2",TRUE,FALSE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","NFATC3",TRUE,FALSE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","NFKBIA",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","NFKBIB",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","NRAS",TRUE,FALSE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","PAK6",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","PDCD1",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","PIK3CB",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","PIK3R2",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","PIK3R3",TRUE,FALSE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","PPP3CA",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","PPP3CC",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","PPP3R1",TRUE,FALSE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","PRKCQ",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","PTPN6",TRUE,FALSE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","RELA",TRUE,FALSE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","TNF",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","VAV1",FALSE,TRUE,FALSE,FALSE,FALSE
"T cell receptor signaling pathway","ZAP70",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","FOS",TRUE,TRUE,TRUE,FALSE,FALSE
"Th1 and Th2 cell differentiation","GATA3",TRUE,TRUE,TRUE,FALSE,FALSE
"Th1 and Th2 cell differentiation","IFNGR2",TRUE,TRUE,TRUE,TRUE,FALSE
"Th1 and Th2 cell differentiation","IL4",TRUE,TRUE,TRUE,FALSE,FALSE
"Th1 and Th2 cell differentiation","JAK3",TRUE,TRUE,TRUE,TRUE,TRUE
"Th1 and Th2 cell differentiation","MAF",TRUE,TRUE,TRUE,FALSE,FALSE
"Th1 and Th2 cell differentiation","MAPK3",TRUE,TRUE,TRUE,FALSE,FALSE
"Th1 and Th2 cell differentiation","NFATC2",TRUE,TRUE,TRUE,FALSE,FALSE
"Th1 and Th2 cell differentiation","NFKB1",TRUE,TRUE,TRUE,FALSE,FALSE
"Th1 and Th2 cell differentiation","RELA",TRUE,TRUE,TRUE,FALSE,FALSE
"Th1 and Th2 cell differentiation","RUNX3",TRUE,TRUE,TRUE,FALSE,FALSE
"Th1 and Th2 cell differentiation","CD247",TRUE,FALSE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","CD3D",TRUE,FALSE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","DLL1",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","H2-AA",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","H2-AB1",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","H2-DMB1",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","H2-DMB2",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","H2-EB1",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","H2-OA",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","IFNGR1",FALSE,TRUE,FALSE,TRUE,FALSE
"Th1 and Th2 cell differentiation","IKBKB",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","IKBKG",TRUE,FALSE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","IL12RB1",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","IL13",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","IL2RA",TRUE,FALSE,FALSE,TRUE,TRUE
"Th1 and Th2 cell differentiation","IL2RB",FALSE,TRUE,FALSE,TRUE,TRUE
"Th1 and Th2 cell differentiation","IL2RG",FALSE,TRUE,FALSE,TRUE,FALSE
"Th1 and Th2 cell differentiation","IL4R",TRUE,FALSE,FALSE,TRUE,FALSE
"Th1 and Th2 cell differentiation","IL4RA",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","IL5",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","JAG1",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","JAK2",FALSE,TRUE,FALSE,TRUE,FALSE
"Th1 and Th2 cell differentiation","LAT",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","MAML3",TRUE,FALSE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","MAPK13",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","MAPK9",TRUE,FALSE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","NFATC3",TRUE,FALSE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","NFKBIA",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","NFKBIB",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","NOTCH2",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","PPP3CA",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","PPP3CC",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","PPP3R1",TRUE,FALSE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","PRKCQ",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","RBPJ",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","STAT4",FALSE,TRUE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","STAT5A",TRUE,FALSE,FALSE,TRUE,FALSE
"Th1 and Th2 cell differentiation","TBX21",TRUE,FALSE,FALSE,FALSE,FALSE
"Th1 and Th2 cell differentiation","ZAP70",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","FOS",TRUE,TRUE,TRUE,FALSE,FALSE
"Th17 cell differentiation","GATA3",TRUE,TRUE,TRUE,FALSE,FALSE
"Th17 cell differentiation","IFNGR2",TRUE,TRUE,TRUE,TRUE,FALSE
"Th17 cell differentiation","IL4",TRUE,TRUE,TRUE,FALSE,FALSE
"Th17 cell differentiation","CD247",TRUE,FALSE,FALSE,FALSE,FALSE
"Th17 cell differentiation","FOXP3",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","H2-AA",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","H2-AB1",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","H2-DMB1",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","H2-DMB2",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","H2-EB1",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","H2-OA",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","IFNGR1",FALSE,TRUE,FALSE,TRUE,FALSE
"Th17 cell differentiation","IKBKB",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","IL12RB1",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","IL17F",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","IL1B",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","IL1R1",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","IL21R",TRUE,FALSE,FALSE,TRUE,FALSE
"Th17 cell differentiation","IL22",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","IL23A",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","IL23R",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","IL27RA",TRUE,FALSE,FALSE,FALSE,FALSE
"Th17 cell differentiation","IL2RA",TRUE,FALSE,FALSE,TRUE,TRUE
"Th17 cell differentiation","IL2RB",FALSE,TRUE,FALSE,TRUE,TRUE
"Th17 cell differentiation","IL2RG",FALSE,TRUE,FALSE,TRUE,FALSE
"Th17 cell differentiation","IL4R",TRUE,FALSE,FALSE,TRUE,FALSE
"Th17 cell differentiation","IL4RA",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","IL6",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","IRF4",FALSE,TRUE,FALSE,FALSE,TRUE
"Th17 cell differentiation","JAK3",TRUE,FALSE,FALSE,TRUE,TRUE
"Th17 cell differentiation","MAPK13",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","MAPK9",TRUE,FALSE,FALSE,FALSE,FALSE
"Th17 cell differentiation","NFATC2",TRUE,FALSE,FALSE,FALSE,FALSE
"Th17 cell differentiation","NFATC3",TRUE,FALSE,FALSE,FALSE,FALSE
"Th17 cell differentiation","NFKB1",TRUE,FALSE,FALSE,FALSE,FALSE
"Th17 cell differentiation","NFKBIA",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","PPP3CA",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","PPP3R1",TRUE,FALSE,FALSE,FALSE,FALSE
"Th17 cell differentiation","PRKCQ",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","RARA",TRUE,FALSE,FALSE,FALSE,FALSE
"Th17 cell differentiation","RELA",TRUE,FALSE,FALSE,FALSE,FALSE
"Th17 cell differentiation","RORA",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","RORC",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","RXRA",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","RXRG",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","STAT3",TRUE,FALSE,FALSE,FALSE,FALSE
"Th17 cell differentiation","STAT5A",TRUE,FALSE,FALSE,TRUE,FALSE
"Th17 cell differentiation","TGFB1",TRUE,FALSE,FALSE,FALSE,FALSE
"Th17 cell differentiation","TGFBR1",TRUE,FALSE,FALSE,FALSE,FALSE
"Th17 cell differentiation","TGFBR2",FALSE,TRUE,FALSE,FALSE,FALSE
"Th17 cell differentiation","ZAP70",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","ACSL5",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","ACTB",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","ADCY7",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","COX17",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","COX4I1",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","COX5A",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","COX6A1",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","COX6C",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","COX7A2L",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","COX7B",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","COX8A",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","CYC1",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","DPF3",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","MAP2K3",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","NDUFA12",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","NDUFA6",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","NDUFA8",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","NDUFB11",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","NDUFB7",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","NDUFB9",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","NDUFS3",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","NDUFV2",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","PRKAB1",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","SDHB",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","UQCR11",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","UQCRH",TRUE,TRUE,TRUE,FALSE,FALSE
"Thermogenesis","ACSL4",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","ACTG1",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","ACTL6A",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","ADCY1",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","ADCY3",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","ADCY4",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","ADCY9",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","ATP5F1A",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","ATP5F1B",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","ATP5F1C",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","ATP5F1E",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","ATP5MC1",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","ATP5MC3",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","ATP5MG",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","ATP5PB",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","ATP5PF",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","COA3",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","COA4",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","COX1",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","COX10",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","COX11",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","COX14",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","COX16",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","COX19",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","COX20",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","COX4I2",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","COX5B",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","COX6B1",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","COX7A2",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","CPT1A",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","CPT2",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","CREB3",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","CREB3L1",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","CREB3L3",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","CREB5",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","CYTB",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","GNAS",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","GRB2",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","HRAS",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","LIPE",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","MAP3K5",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","MAPK13",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","MGLL",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","ND1",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","ND2",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","ND4",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","ND5",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","ND6",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFA1",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFA10",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFA11",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFA13",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFA2",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFA3",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFA5",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFA7",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFA9",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFAB1",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFAF2",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFAF6",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFAF8",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFB10",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFB2",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFB3",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFB5",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFB6",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFB8",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFC2",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFS2",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFS4",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFS5",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFS6",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFS7",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFS8",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","NDUFV3",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","NPR1",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","NRAS",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","PNPLA2",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","PPARG",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","PRKAA1",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","PRKAG1",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","PRKAG2",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","RPS6",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","RPS6KA1",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","RPS6KA3",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","RPS6KB1",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","SIRT6",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","SLC25A20",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","SLC25A29",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","SMARCA2",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","SMARCC1",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","SMARCD2",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","SMARCD3",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","UQCR10",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","UQCRB",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","UQCRFS1",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","UQCRHL",TRUE,FALSE,FALSE,FALSE,FALSE
"Thermogenesis","UQCRQ",FALSE,TRUE,FALSE,FALSE,FALSE
"Thermogenesis","ZFP516",FALSE,TRUE,FALSE,FALSE,FALSE
"Thyroid cancer","BAX",TRUE,TRUE,TRUE,FALSE,FALSE
"Thyroid cancer","GADD45B",TRUE,TRUE,TRUE,FALSE,FALSE
"Thyroid cancer","TPM3",TRUE,TRUE,TRUE,FALSE,FALSE
