"source","compartment","gene_set","tested","NES","padj","direction","leadingEdge","ranked_genes_n","note"
"GO_BP","CNV_high_top50_candidate","mitochondrial ATP synthesis coupled electron transport",TRUE,1.56348894293026,0.126130430671538,"relapse_up","BID;DNAJC15;COX5A;NDUFC2;UQCRHL;NDUFA6;UQCRH;NDUFAB1;NDUFV2;NDUFA12;CYC1;COX7A2L;COX6C;CHCHD2;NDUFB2;NDUFA4;NDUFA9;COX4I1;COX6A1;SDHB;NDUFB7;NDUFB9;NDUFS6;COX8A;UQCR11;COX7A2;NDUFS4;UQCRQ;ISCU;SDHAF2;GHITM",79,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial ATP synthesis coupled electron transport",TRUE,-0.771348989089185,0.970056823369205,"relapse_down","CDK1;AFG1L;UQCRC1;NDUFB6;SNCA;COQ9;NDUFV1;CCNB1",79,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial ATP synthesis coupled electron transport",TRUE,1.85250750392547,0.00335217289725618,"relapse_up","SDHB;NDUFB2;NDUFC2;NDUFB6;NDUFV2;ISCU;COX4I1;NDUFA6;NDUFAB1;NDUFA12;NDUFB9;NDUFB3;COX7A2;SDHC;CYC1;COX8A;NDUFA10;SDHD;NDUFA9;UQCRB;COX6C;UQCR11;CHCHD2;BID;NDUFA8;UQCR10;NDUFA4;NDUFB1;NDUFV3;NDUFA2;SDHA;PARK7;COX5B;COX7B;NDUFS5;DGUOK;UQCRHL;COX7C;NDUFC1;UQCRH;CYCS;UQCRQ",77,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial ATP synthesis coupled electron transport",TRUE,1.82910918884431,0.0416049959537795,"relapse_up","BID;DNAJC15;UQCRHL;UQCRH;NDUFC2;NDUFV2;NDUFA6;NDUFAB1;COX7A2L;COX5A;COX6C;CHCHD2;CYC1;COX4I1;SDHB;NDUFA12;NDUFA9;NDUFA4;NDUFS6;NDUFB7;COX6A1;UQCR11;NDUFB9;NDUFB2;COX7A2;UQCRQ;UQCC3;COX7C;SDHC;GHITM;NDUFB3;UQCRB;COX7B;NDUFS4;NDUFA8;COX8A;NDUFS3;PARK7",79,""
"GO_BP","CNV_high_top25_candidate","mitochondrial ATP transmembrane transport",FALSE,NA,NA,"untested","",4,""
"GO_BP","CNV_high_top50_candidate","mitochondrial ATP transmembrane transport",FALSE,NA,NA,"untested","",5,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial ATP transmembrane transport",FALSE,NA,NA,"untested","",5,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial ATP transmembrane transport",FALSE,NA,NA,"untested","",3,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial ATP transmembrane transport",FALSE,NA,NA,"untested","",5,""
"GO_BP","CNV_high_top25_candidate","mitochondrial DNA catabolic process",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top50_candidate","mitochondrial DNA catabolic process",FALSE,NA,NA,"untested","",1,""
"GO_BP","Cycling_TALL_blast_like","mitochondrial DNA catabolic process",FALSE,NA,NA,"untested","",1,""
"GO_BP","Quiescent_CD44_high_TALL_like","mitochondrial DNA catabolic process",FALSE,NA,NA,"untested","",1,""
"GO_BP","broad_T_lineage_candidate_malignant","mitochondrial DNA catabolic process",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top25_candidate","mitochondrial DNA metabolic process",TRUE,-0.624801368777106,0.99099919002632,"relapse_down","RRM2B;POLG2;TP53;DNAJA3;MPV17;SESN2;PRIMPOL;MGME1",20,""
